"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
-1.26048702325085,-1.22224437130061,-0.368064273407434,0.107305573609087,0.0384573328607278
-0.848230396932249,-1.05486923204726,-0.41345021892204,0.31443364902138,0.123857299366942
-0.524762531731534,-1.10902027132863,0.422258303458149,-0.235333950054114,-0.477958239679557
0.354050792029071,0.396341271871392,-0.407233491469821,0.268756536328891,0.336771793366926
1.2152684042779,2.24732979123883,-0.494207723566075,0.0543229260940997,0.192355466778852
-0.375159585441883,-0.860667575915501,-0.236896517324128,0.03056776548973,-0.136082304154917
-0.043339083308026,-0.407051343070239,0.0479094821870522,0.299978717369968,-0.0355289372977286
-2.61999643599849,-1.57453001684008,0.817835791276468,-0.762446214855692,-0.688305244786175
-1.7542593611712,-1.04009127932349,-0.364104578076158,0.569457185251034,0.192008716688226
0.444294501920934,0.281541115884956,-0.283886202752218,0.0843006704387507,0.0529966347510042
-0.436573984564563,-0.800956796464377,-0.265761717918712,0.0358013315222374,-0.0753614266414036
-0.531662962663824,-0.976454412997073,-0.54721291606403,0.44737923800989,0.215349873165031
0.161686160615972,-0.149034376758832,-0.521194465135175,0.286484158823291,0.175211236050225
-1.22735143616701,-1.13983970127902,-0.552381680907283,0.582751916483891,0.256683782247933
-0.424973371842288,-0.878128238201924,0.704840148905265,-0.110987419554371,-0.456849106856997
0.216057626907995,-0.120764304568004,-0.389325638091275,0.230880921110878,0.134960772893349
-0.486612974901951,-0.897453839200172,0.0599938473550816,-0.207507442649312,-0.265679403238389
-1.03938900901264,-1.32750666424934,-0.300916884180649,-0.050817808944504,-0.0471215678466998
-1.84674004034453,-1.72726745087121,0.691328860910385,-0.522040939162342,-0.565208899551408
0.139429327955577,-0.0260646151873051,-0.353232357987633,0.330905981152885,0.48905641370954
-0.315335660830379,-0.689013047232479,0.0496174359019848,0.0478751510394214,-0.206315940885898
-0.00477857697874048,-0.432805516150085,0.16393512268654,0.184599792898704,-0.282925788995726
0.0468501078764741,-0.349576346944611,-0.562043780421021,0.352816793506826,0.202958326122416
0.198045518709032,0.113386314096968,-0.463820055209924,0.268840039412806,0.224406278729276
0.070696033907385,-0.286806792627169,0.222114660105359,0.169792393461194,0.146871636375021
-0.455222795263173,-0.758966662120607,-0.510920466445635,0.355170706859235,0.166987225341365
-0.019135047633436,-0.700225261363481,-0.0445608308265432,0.227718905961063,-0.024638947548573
